index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
34,75.8974358974359,-22.564102564102562,6.15384615384615,0.0,0.0,0.0,False,
35,75.8974358974359,-22.564102564102562,10.256410256410255,0.0,0.0,0.0,False,
36,-75.8974358974359,-18.461538461538467,-14.358974358974361,0.0,0.0,0.0,False,
37,-75.8974358974359,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
38,-75.8974358974359,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
39,-75.8974358974359,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
40,-75.8974358974359,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
41,-75.8974358974359,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
42,-75.8974358974359,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
43,-75.8974358974359,-18.461538461538467,14.358974358974361,0.0,0.0,0.0,False,
44,-71.7948717948718,-18.461538461538467,-18.461538461538467,0.0,0.0,0.0,False,
45,-71.7948717948718,-18.461538461538467,-14.358974358974361,0.0,0.0,0.0,False,
46,-71.7948717948718,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
47,-71.7948717948718,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
48,-71.7948717948718,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
49,-71.7948717948718,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
50,-71.7948717948718,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
51,-71.7948717948718,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
52,-71.7948717948718,-18.461538461538467,14.358974358974361,0.0,0.0,0.0,False,
53,-71.7948717948718,-18.461538461538467,18.461538461538467,0.0,0.0,0.0,False,
54,-67.6923076923077,-18.461538461538467,-14.358974358974361,0.0,0.0,0.0,False,
55,-67.6923076923077,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
56,-67.6923076923077,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
